repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,review_time,num_approvals,review_sentiment_score,code_quality_bad,code_quality_best,code_quality_good,code_quality_great,code_quality_medium,code_quality_the best,code_quality_worst
opencv,46,-0.024236616,-0.16255359,-0.027387922,-0.075865964,0.5839954380017114,0.078285775,0,-0.395230697,-0.07610686,1,-0.436972586,0.22477627076574494,0.008206737,0.4125985262699716,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,49,-0.096884145,-0.09792893,-0.024206838,-0.087585506,-0.250582098,-0.350187418,1,-0.589332701,-0.07610686,1,-0.417719955,-0.444049726,-0.121383896,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,45,-0.108874514,-0.16255359,-0.019889652,-0.087585506,-0.276464202,-0.350187418,0,-0.589332701,-0.07610686,1,-0.431237759,0.25709626470708385,-0.126104037,0.4125985262699716,-0.383795363,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,53,-0.212555939,-0.16255359,-0.028524023,-0.085241598,-0.217005967,-0.350187418,1,-0.589332701,-0.07610686,1,-0.403792519,0.8151108539799989,-0.116269408,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,35,-0.04539609,-0.16255359,-0.028524023,-0.087585506,-0.276053731,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.4450799029373213,-0.125934956,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,54,-0.098294777,-0.16255359,-0.025342939,-0.087585506,0.10469111465230302,-0.350187418,0,-0.395230697,-0.07610686,1,-0.417719955,-0.446688093,-0.066387275,0.4125985262699716,-0.778791546,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,46,0.001154753,-0.09792893,-0.021252974,-0.043051247,0.063510878,0.5067589679985287,1,-0.201128694,-0.07610686,1,-0.403792519,0.812472487,-0.080454012,0.4125985262699716,1.0589666622242657,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,63,-0.035521669,-0.16255359,-0.028524023,-0.087585506,-0.240590104,-0.350187418,0,-0.395230697,-0.07610686,1,-0.436562955,0.17068975029248334,-0.12392154,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,33,0.12035312629726172,-0.09792893,-0.02579738,-0.085241598,-0.193455134,0.5067589679985287,1,0.3811773155840366,1.8229250994904755,1,-0.428779977,-1.02317125,-0.12385869,1.7462732780346926,0.24572980052221133,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,58,-0.065850249,-0.16255359,-0.028069582,-0.080553781,-0.237850028,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.44046276094570114,-0.12139461,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,55,0.073802282,-0.16255359,-0.028524023,-0.085241598,-0.222368723,-0.350187418,0,0.3811773155840366,1.8229250994904755,0,-0.437382216,-2.27441673,-0.09890312,-0.921076225,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,56,-0.065144933,-0.09792893,-0.023297956,-0.031331706,-0.222368723,0.078285775,0,0.1870753123328291,-1.02562284,0,-0.435334064,0.1311142475071699,-0.127036723,-0.921076225,-1.892702478,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,47,0.8933792606710872,-0.09792893,-0.022843516,-0.087585506,0.29810917668798803,3.5060713187453123,0,0.5752793188352441,1.8229250994904755,1,-0.436153325,-0.790994967,0.27545251445148095,0.4125985262699716,0.08173585,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,40,0.22897176196657662,-0.16255359,-0.02647904,-0.050082972,-0.222368723,0.078285775,0,1.5457893350912817,-0.07610686,0,-0.437382216,0.8804104335757659,0.17186433907972679,-0.921076225,1.7204760629375537,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
opencv,49,-0.473522791,-0.16255359,-0.028524023,-0.085241598,-0.282053424,-0.350187418,0,-0.589332701,-0.07610686,1,-0.057245158,0.37120563107140314,-0.126324338,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,42,-0.17023699,-0.16255359,-0.028296803,-0.082897689,-0.167644634,0.5067589679985287,0,0.3811773155840366,0.8734091197212674,1,-0.403792519,0.8019190197182281,-0.097218457,0.4125985262699716,-0.129869247,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,36,-0.012246247,-0.033304269,-0.026706261,-0.073522056,-0.284272294,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.43254766038863895,-0.127016078,0.4125985262699716,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,68,0.4398611909608958,-0.033304269,-0.024661278,-0.075865964,-0.209088804,0.5067589679985287,1,-0.007026691,0.8734091197212674,1,-0.428779977,-1.031745943,-0.107995049,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,54,0.1020149150803644,-0.16255359,-0.028524023,-0.085241598,-0.285054935,-0.350187418,0,-0.589332701,-1.02562284,1,0.219665027,0.43188806867554985,-0.127036723,-0.921076225,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,62,0.4384505593288268,-0.033304269,-0.024661278,-0.075865964,-0.222368723,-0.350187418,0,0.3811773155840366,0.8734091197212674,0,-0.428779977,-1.032405534,-0.116756396,-0.921076225,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,42,-0.06232367,-0.09792893,-0.01852633,-0.024299981,-0.278873737,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.43188806867554985,-0.126065099,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,38,-0.523600214,0.22519437263819644,0.16461321903894546,5.666709478144445,-0.097899666,0.5067589679985287,0,0.1870753123328291,-0.07610686,1,-0.057245158,0.365928897,-0.081763666,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,43,-0.014362195,-0.16255359,-0.0260246,-0.085241598,-0.222368723,-0.350187418,0,-0.589332701,-0.07610686,0,-0.384949518,-0.101721627,-0.12395499,-0.921076225,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,39,0.853176259,-0.16255359,-0.028069582,-0.087585506,-0.240565126,-0.350187418,1,-0.589332701,-0.07610686,1,-0.436972586,-0.050933065,-0.119811604,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
opencv,91,-0.369841366,-0.16255359,-0.028524023,-0.085241598,-0.179615711,-0.350187418,1,-0.395230697,-0.07610686,1,-0.433695542,-0.127445704,-0.110253593,0.4125985262699716,-1.134993457,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,49,-0.108874514,-0.16255359,-0.028524023,-0.082897689,-0.276918799,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.4285901101101073,-0.125953641,0.4125985262699716,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,71,-0.097589461,-0.09792893,-0.023752397,-0.075865964,1.0103765791171093,0.078285775,1,0.5752793188352441,-0.07610686,1,-0.436972586,-1.786978454,0.076142717,0.4125985262699716,1.1027304436641752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
opencv,52,-0.056681144,-0.16255359,-0.028296803,-0.082897689,-0.189254684,-0.350187418,0,-0.201128694,-0.07610686,1,0.219665027,0.4279305183970188,-0.123630941,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,50,-0.108874514,-0.16255359,-0.019889652,-0.066490331,0.8367601664910187,6.076910477,0,6.980645426125092,0.8734091197212674,1,-0.436972586,-2.056091873,2.679149578,1.7462732780346926,0.12405686970575991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,27,-0.055975828,-0.16255359,-0.028069582,-0.066490331,-0.1584894,-0.350187418,0,-0.589332701,-0.07610686,1,-0.430008868,-1.081874913,-0.106930783,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,77,0.027956754396740592,-0.09792893,-0.019435212,-0.024299981,0.752751983,0.078285775,1,-0.201128694,-0.07610686,1,-0.436972586,-0.542328892,-0.006416501,0.4125985262699716,-0.463147275,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,65,0.19582191861295453,-0.16255359,-0.021480194,-0.054770789,1.947229471744837,0.078285775,0,0.3811773155840366,-0.07610686,1,-0.436972586,-1.748062543,0.19903742426043963,0.4125985262699716,0.2745316054014683,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,66,-0.083483145,-0.16255359,-0.026706261,-0.073522056,0.24084733259158025,0.078285775,0,-0.007026691,-0.07610686,1,0.219665027,0.4233133764053992,-0.04653182,0.4125985262699716,1.7428358623072469,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,52,-0.067260881,-0.09792893,-0.027387922,-0.078209873,-0.230091891,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.4233133764053992,-0.123344131,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,36,-0.108874514,-0.09792893,-0.005120334,-0.085241598,-0.230912831,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.4233133764053992,-0.123177926,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,64,0.027251439,-0.16255359,-0.017617449,-0.026643889,-0.280305803,-0.350187418,0,-0.395230697,-0.07610686,1,0.219665027,0.4219941929792216,-0.126381047,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,39,-0.108874514,-0.16255359,-0.013073044,-0.087585506,-0.112959677,0.5067589679985287,0,-0.395230697,-0.07610686,1,-0.384949518,-0.113594278,-0.099802879,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,50,0.029367386028809617,-0.16255359,-0.02647904,-0.075865964,0.057934144,0.9352321609623548,0,-0.201128694,-0.07610686,1,-0.260012231,-0.629394998,-0.080349741,0.4125985262699716,0.2510199279490138,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
opencv,62,-0.090536303,-0.16255359,-0.027160701,-0.080553781,0.20446285295489494,0.5067589679985287,0,-0.007026691,0.8734091197212674,1,-0.384949518,-0.11425387,0.15008131418363396,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,37,0.028662070212775104,-0.16255359,-0.027615142,-0.085241598,0.9232303385081259,0.078285775,0,1.1575853285888666,1.8229250994904755,1,-0.431237759,0.227414638,-0.10408098,0.4125985262699716,-0.002906189,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,50,-0.489745055,-0.09792893,-0.020798533,-0.073522056,-0.233008477,-0.350187418,1,-0.589332701,-0.07610686,1,-0.436972586,-0.661714992,-0.119060411,0.4125985262699716,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,19,0.004681332,0.5483176749731413,-0.022161855,0.022578186,-0.099842115,1.7921785468900073,0,0.5752793188352441,-0.07610686,1,-0.260012231,-0.631373773,-0.097771561,0.4125985262699716,-1.3360183,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
opencv,55,0.086497967,-0.16255359,-0.027387922,-0.078209873,-0.269938308,-0.350187418,0,-0.395230697,-0.07610686,1,-0.437382216,-0.535732974,-0.126675304,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,59,0.39472097873468703,-0.16255359,-0.028524023,-0.087585506,-0.281617976,-0.350187418,1,-0.395230697,-0.07610686,1,-0.412804389,0.09351752,-0.126944735,0.4125985262699716,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,46,-0.115222356,-0.16255359,-0.026933481,-0.087585506,0.086823588,0.078285775,0,-0.201128694,1.8229250994904755,1,-0.384949518,-0.11821142,0.055333015,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,49,0.1873581288205404,-0.16255359,-0.028524023,-0.087585506,-0.234507152,-0.350187418,0,-0.395230697,-0.07610686,1,-0.431237759,0.22411667905265586,-0.118861931,0.4125985262699716,0.8461592634642665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,48,-0.193512412,0.031320391,-0.012391383,0.10695888664469133,-0.148642277,-0.350187418,1,1.3516873318400742,1.8229250994904755,1,-0.057245158,0.348119921,-0.087728914,0.4125985262699716,0.7850823377184587,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,53,-0.027763195,-0.16255359,-0.028069582,-0.087585506,-0.280979374,-0.350187418,0,-0.589332701,-1.02562284,1,0.219665027,0.41275990899598236,-0.127036723,-0.921076225,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,60,0.36650834609330657,-0.16255359,-0.021480194,-0.082897689,-0.222368723,-0.350187418,0,-0.007026691,-1.02562284,0,-0.437382216,-2.021793104,-0.127036723,-0.921076225,0.38523801809188224,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,39,0.35028608232451275,-0.09792893,-0.026706261,-0.087585506,-0.281836116,-0.350187418,0,-0.395230697,-0.07610686,1,-0.397648062,-0.394580348,-0.126290234,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
opencv,39,-0.501735423,-0.033304269,-0.027615142,-0.033675614,-0.273297836,0.078285775,1,-0.589332701,-0.07610686,1,-0.057245158,0.3454815542609499,-0.124957452,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,54,-0.012246247,-0.16255359,-0.028069582,-0.082897689,-0.283776899,-0.350187418,1,-0.007026691,3.721957059028892,1,0.219665027,0.4101215421436278,-0.108482299,3.0799480297994135,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,40,0.6006731970167647,-0.09792893,-0.012391383,-0.038363431,-0.201730314,0.078285775,1,-0.007026691,0.8734091197212674,1,-0.437382216,-0.540350116,-0.084673183,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,46,-0.553928794,-0.033304269,-0.023525177,-0.075865964,-0.281234149,-0.350187418,1,-0.589332701,-0.07610686,1,-0.057245158,0.3448219625478614,-0.126909456,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,14,0.001860069,-0.16255359,-0.022616296,-0.052426881,-0.222368723,0.078285775,0,-0.395230697,-1.02562284,0,-0.437382216,-0.781760683,-0.127036723,-0.921076225,-0.383795363,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
opencv,63,-0.285908784,-0.16255359,-0.028524023,-0.085241598,-0.229725548,-0.350187418,1,-0.589332701,0.8734091197212674,1,-0.403792519,0.77883331,-0.109383887,1.7462732780346926,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,27,-0.027057879,-0.09792893,-0.019207991,-0.075865964,-0.117393255,0.5067589679985287,0,0.5752793188352441,0.8734091197212674,1,-0.403792519,0.77883331,-0.08501252,1.7462732780346926,-0.701203009,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,50,-0.019299405,-0.16255359,-0.027387922,-0.085241598,-0.065513316,0.078285775,0,0.3811773155840366,0.8734091197212674,1,-0.428779977,-1.055491244,0.063136196,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,44,-0.089125671,-0.09792893,-0.028296803,-0.082897689,4.9059345939116445,-0.350187418,0,-0.201128694,-1.02562284,1,-0.435334064,0.098134662,-0.127036723,-0.921076225,0.5972828140669788,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,41,0.16267207525933247,-0.16255359,-0.028296803,-0.080553781,-0.189665986,0.078285775,0,-0.589332701,-0.07610686,1,-0.384949518,-0.126786112,-0.123584686,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,28,-0.097589461,-0.033304269,-0.004893113,-0.087585506,-0.187467098,1.7921785468900073,0,-0.395230697,-0.07610686,1,-0.384949518,-0.126786112,-0.107747308,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,23,-0.27815031,-0.16255359,-0.028296803,-0.082897689,-0.283288165,-0.350187418,0,-0.589332701,-0.07610686,1,-0.403792519,0.7748757594815974,-0.126541895,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,48,-0.108874514,-0.16255359,-0.028524023,-0.085241598,-0.264563896,-0.350187418,1,-0.589332701,-1.02562284,1,0.219665027,0.4048448084389196,-0.127036723,-0.921076225,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,48,-0.060207723,-0.16255359,-0.028296803,-0.082897689,-0.275730684,-0.350187418,1,-0.007026691,0.8734091197212674,1,-0.428779977,-1.059448795,-0.124598123,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,43,0.13798602169812452,-0.09792893,-0.016708568,-0.087585506,0.4697814758140408,0.078285775,0,0.1870753123328291,-0.07610686,1,-0.436153325,-0.594436637,0.10724346021618449,1.7462732780346926,-0.553079442,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,66,-0.058091775,-0.16255359,-0.027615142,-0.087585506,-0.283241539,-0.350187418,0,-0.589332701,-1.02562284,1,0.219665027,0.400887258,-0.127036723,-0.921076225,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,40,-0.025647248,-0.16255359,-0.028524023,-0.085241598,1.8921964892499719,-0.350187418,0,-0.007026691,-0.07610686,1,0.219665027,0.400887258,0.15731283575625069,0.4125985262699716,0.5049460444355215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,58,-0.108874514,-0.033304269,-0.018753551,-0.012580439,0.11754890684977054,0.9352321609623548,0,-0.201128694,1.8229250994904755,1,-0.428779977,-1.063406345,0.069133457,3.0799480297994135,0.12405686970575991,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,56,-0.067260881,-0.16255359,-0.028069582,-0.087585506,-0.283676988,-0.350187418,0,-0.589332701,-1.02562284,1,0.219665027,0.40022766644729946,-0.127036723,-0.921076225,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,59,-0.059502407,-0.16255359,-0.027615142,-0.085241598,-0.281856098,-0.350187418,0,-0.395230697,-1.02562284,1,0.219665027,0.39956807473421097,-0.127036723,-0.921076225,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,36,-0.331048996,-0.16255359,-0.025342939,-0.054770789,-0.275068769,-0.350187418,0,-0.589332701,-0.07610686,1,-0.057245158,0.3342684951384446,-0.125228451,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,48,1.8709469816949214,-0.16255359,-0.028296803,-0.085241598,-0.222368723,-0.350187418,0,-0.395230697,-1.02562284,0,0.219665027,0.3989084830211224,-0.127036723,-0.921076225,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,22,-0.028468511,-0.09792893,-0.008301418,-0.080553781,0.014899714047764804,0.9352321609623548,0,-0.395230697,-0.07610686,1,-0.428779977,-1.067363895,-0.081851212,0.4125985262699716,-1.531165223,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,54,-0.061618354,-0.09792893,-0.018753551,-0.068834239,-0.271535229,0.078285775,1,0.7693813220864516,1.8229250994904755,1,0.219665027,0.39495093274259135,0.7538409771090258,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,65,-0.096884145,-0.09792893,-0.019207991,-0.087585506,0.23883744394528825,0.5067589679985287,0,-0.201128694,0.8734091197212674,1,-0.417719955,-0.49549788,0.076650481,0.4125985262699716,-0.383795363,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
opencv,69,-0.108874514,-0.16255359,-0.028524023,-0.085241598,-0.282986765,-0.350187418,0,-0.589332701,-0.07610686,1,0.219665027,0.39495093274259135,-0.126489498,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
opencv,54,-0.047512038,-0.16255359,-0.024434058,-0.043051247,-0.222368723,-0.350187418,0,0.3811773155840366,0.8734091197212674,0,-0.437382216,-0.013995929,0.096685078,-0.921076225,-0.197084983,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,75,-0.560276636,-0.16255359,-0.023297956,-0.031331706,-0.254461166,-0.350187418,0,-0.589332701,-0.07610686,1,-0.057245158,0.32899176143373593,-0.122377864,0.4125985262699716,-0.383795363,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
opencv,31,-0.513020477,-0.16255359,-0.028296803,-0.082897689,-0.105605349,-0.350187418,0,-0.589332701,-0.07610686,1,-0.057245158,0.3270129862944704,-0.098769058,0.4125985262699716,-0.383795363,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
