pr_id,repository_name,title_length,description_length,files_changed,lines_added,lines_deleted,time_to_merge,num_commits,is_bug_fix,num_comments,num_reviewers,merge_status,author_experience,author_tenure,author_contributions,review_time,num_approvals,review_sentiment_score,security_issues,code_quality_issues,code_quality_rate
31309,spring-framework,23,174,1,4,45,,1,False,2,0,False,1,66.73333333333333,,0,0,0.09958333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31306,spring-framework,67,0,1,8,2,,1,False,4,0,False,1,66.73333333333333,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31305,spring-framework,21,205,3,3,4,,1,False,2,0,False,5,68.86666666666666,,0,0,0.03035714285714285,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
31302,spring-framework,70,37,9,344,16,,11,False,0,0,False,0,137.06666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
31301,spring-framework,66,1581,9,344,16,,5,False,4,2,False,0,137.06666666666666,,2.3780555555555556,0,0.07847222222222222,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
31292,spring-framework,47,12,2,12,1,,1,False,1,0,False,68,169.4,,0,0,-0.1,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",medium
31291,spring-framework,60,104,1,7,1,,1,False,2,1,False,68,169.4,,11.818888888888889,0,0.0,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",medium
31284,spring-framework,27,0,1,1,1,,1,False,3,0,False,0,50.06666666666667,,0,0,-0.4,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31282,spring-framework,68,281,1,5,12,,1,False,0,0,False,2,83.83333333333333,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
31279,spring-framework,54,309,1,24,17,,2,False,1,0,False,0,64.93333333333334,,0,0,0.3125,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",not bad
31267,spring-framework,29,0,1,15,25,,1,False,6,2,False,1,66.53333333333333,,36.25083333333333,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
31264,spring-framework,53,1170,1,1,9,,5,False,4,2,False,1,16.466666666666665,,17.05,0,0.1,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",the best
31262,spring-framework,87,282,1,7,1,,2,False,4,0,False,0,46.333333333333336,,0,0,0.23125,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
31253,spring-framework,42,0,1,3,6,,1,False,3,0,False,1,66.5,,0,0,0.27222222222222225,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31248,spring-framework,101,1492,4,55,0,,3,False,5,1,False,1,41.8,,516.4605555555556,1,0.7282828282828282,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
31245,spring-framework,80,158,17,22,22,,2,False,1,0,False,4,51.4,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
31244,spring-framework,43,453,1,2,2,,2,False,5,0,False,4,51.4,,0,0,1.217857142857143,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
31235,spring-framework,43,0,1,1,1,0.9461111111111111,1,False,3,2,True,1,36.03333333333333,,2.758611111111111,1,0.2263888888888889,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
31234,spring-framework,80,363,2,12,0,25.644444444444446,1,False,0,0,True,24,153.36666666666667,,0,0,0,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
31227,spring-framework,73,0,1,14,2,12.038333333333334,1,False,3,0,True,68,169.13333333333333,,0,0,-0.31708333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
31226,spring-framework,49,0,1,1,1,,1,False,3,0,False,0,75.9,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
31202,spring-framework,70,1384,3,48,3,,2,False,3,3,False,1,172.33333333333334,,1203.5805555555555,0,0.0,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
31197,spring-framework,60,114,1,1,1,,1,False,1,0,False,0,78.23333333333333,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31195,spring-framework,88,234,2,60,2,,2,False,1,0,False,9,172.13333333333333,,0,0,0.5208333333333334,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
31188,spring-framework,50,1904,1,96,1,,1,False,8,0,False,1,47.6,,0,0,0.4255952380952381,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",the best
31186,spring-framework,65,145,7,75,29,,1,False,1,0,False,0,107.33333333333333,,0,0,-0.046875,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
31175,spring-framework,67,256,1,1,1,,1,False,3,0,False,4,51.06666666666667,,0,0,0.48333333333333334,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
31174,spring-framework,59,94,1,2,0,,1,False,0,0,False,192,145.66666666666666,,0,0,0,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
31164,spring-framework,78,411,5,97,164,,3,False,2,1,False,2,119.9,,104.01027777777777,0,0.2,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
31158,spring-framework,44,0,1,2,1,,1,False,2,1,False,0,66.03333333333333,,0.33055555555555555,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
31145,spring-framework,17,37,1,1,1,,1,False,5,0,False,1,23.566666666666666,,0,0,0.35624999999999996,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
31133,spring-framework,69,594,2,134,51,290.71194444444444,1,False,0,0,True,3,36.833333333333336,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31132,spring-framework,82,108,1,1,1,,1,False,4,2,False,0,68.73333333333333,,23.941666666666663,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
31129,spring-framework,28,183,1,14,2,,1,False,1,0,False,0,39.4,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
31125,spring-framework,59,315,1,51,6,,1,False,3,0,False,0,80.63333333333334,,0,0,0.35,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
31123,spring-framework,106,556,2,133,13,,1,False,4,0,False,0,46.333333333333336,,0,0,0.44999999999999996,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",not bad
31121,spring-framework,98,108,3,8,1,,1,False,1,0,False,68,168.56666666666666,,0,0,0.0,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
31115,spring-framework,69,195,3,3,3,,1,False,3,1,False,4,54.13333333333333,,27.33,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
31113,spring-framework,81,87,2,31,4,,1,False,2,0,False,68,168.5,,0,0,-0.049999999999999996,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",medium
31104,spring-framework,66,72,2,23,0,,1,False,2,0,False,3,63.2,,0,0,0.7,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",medium
31084,spring-framework,63,28,2,12,10,1.3691666666666666,1,False,1,0,True,9,171.46666666666667,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
31083,spring-framework,104,63,2,19,1,,1,False,2,0,False,68,168.36666666666667,,0,0,0.2333333333333333,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
31080,spring-framework,42,429,5,44,2,,1,False,4,0,False,0,46.1,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
31076,spring-framework,40,158,4,7,7,,1,False,3,0,False,1,30.5,,0,0,0.125,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
31075,spring-framework,51,211,2,43,8,,1,False,2,0,False,0,46.03333333333333,,0,0,0.1,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
31029,spring-framework,54,501,1,0,6,,1,False,4,0,False,0,40.9,,0,0,0.23750000000000002,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
31016,spring-framework,54,21,1,6,6,,1,False,1,0,False,4,53.56666666666667,,0,0,0.2,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",not bad
31012,spring-framework,118,731,1,4,5,,1,False,5,1,False,0,33.03333333333333,,210.5175,0,0.17500000000000002,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
31006,spring-framework,58,0,1,2,2,3.5030555555555556,1,False,1,0,True,4,53.5,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30995,spring-framework,64,896,1,4,0,,1,False,2,0,False,1,57.96666666666667,,0,0,0.3833333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
30993,spring-framework,39,44,2,2,10,,1,False,1,0,False,5,67.13333333333334,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30988,spring-framework,49,2233,7,642,0,,4,False,3,0,False,0,35.233333333333334,,0,0,0.0014204545454545373,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30971,spring-framework,82,0,1,21,0,,1,False,5,0,False,1,57.86666666666667,,0,0,0.9513888888888888,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30963,spring-framework,61,187,1,2,2,,1,False,1,0,False,5,66.9,,0,0,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30957,spring-framework,19,85,1,1,1,,1,False,1,0,False,0,5.9,,0,0,-0.05,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
30942,spring-framework,82,203,2,19,1,,1,False,1,0,False,18,147.7,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30934,spring-framework,59,370,1,1,1,,1,False,1,0,False,4,53.03333333333333,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
30928,spring-framework,55,1067,1,3,1,,1,False,1,0,False,0,45.96666666666667,,0,0,0.06818181818181818,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30904,spring-framework,59,82,1,2,11,,1,False,1,0,False,192,144.0,,0,0,0.25,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30903,spring-framework,47,548,2,10,4,,2,False,1,0,False,0,45.766666666666666,,0,0,-0.18181818181818182,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
30896,spring-framework,47,287,1,2,2,,1,False,1,0,False,192,143.93333333333334,,0,0,0.875,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
30893,spring-framework,90,106,4,8,0,,1,False,1,0,False,192,143.9,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30891,spring-framework,54,430,2,15,4,,1,False,7,0,False,0,32.93333333333333,,0,0,0.5661585884353741,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30839,spring-framework,53,35,1,4,4,,1,False,3,0,False,1,4.2,,0,0,0.2833333333333333,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",not bad
30838,spring-framework,45,1684,3,94,33,,3,False,1,0,False,4,117.96666666666667,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30825,spring-framework,64,256,1,1,1,,1,False,1,0,False,4,49.0,,0,0,0.1096153846153846,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30820,spring-framework,63,125,1,7,7,,2,False,3,0,False,192,143.6,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
30803,spring-framework,52,240,2,2,3,,1,False,1,0,False,18,146.96666666666667,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30798,spring-framework,46,0,1,1,1,,1,False,1,0,False,1,103.13333333333334,,0,0,0.2263888888888889,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
30793,spring-framework,66,181,1,1,1,,1,False,4,0,False,4,48.9,,0,0,-0.1708333333333334,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30788,spring-framework,64,147,2,46,3,,1,False,3,1,False,2,151.06666666666666,,0.06972222222222223,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30786,spring-framework,58,1286,1,9,5,,1,False,2,0,False,0,56.6,,0,0,0.30000000000000004,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30785,spring-framework,15,49,10,12,12,0.07583333333333334,1,False,1,0,True,192,143.43333333333334,,0,0,0.25,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30776,spring-framework,55,509,1,2,2,8.297222222222222,1,False,3,0,True,1,73.13333333333334,,0,0,0.31607142857142856,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30772,spring-framework,73,894,3,136,9,,2,False,1,0,False,24,150.76666666666668,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",medium
30762,spring-framework,46,95,1,2,2,,1,False,1,0,False,68,166.53333333333333,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30759,spring-framework,92,598,1,1,1,,1,False,4,0,False,0,128.2,,0,0,0.775,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30749,spring-framework,71,199,2,16,1,,1,False,1,0,False,0,73.36666666666666,,0,0,0.19,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
30746,spring-framework,96,199,1,1,1,,2,False,1,0,False,4,52.1,,0,0,0.06999999999999999,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30744,spring-framework,60,298,3,142,11,,2,False,13,2,False,1,105.4,,1210.4586111111112,1,0.43333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30743,spring-framework,33,44,4,7,7,,1,False,1,0,False,192,143.23333333333332,,0,0,0.2,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",great
30737,spring-framework,61,397,6,387,168,,1,False,3,0,False,0,39.9,,0,0,0.1,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30728,spring-framework,59,40,4,200,1,,3,False,4,1,False,17,123.4,,135.03666666666666,1,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30724,spring-framework,58,1707,9,252,28,,1,False,4,0,False,5712,169.66666666666666,,0,0,0.15997474747474746,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
30710,spring-framework,86,177,4,12,11,,1,False,5,0,False,18,146.53333333333333,,0,0,1.07,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30709,spring-framework,66,571,2,25,13,,1,False,1,0,False,18,146.53333333333333,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30703,spring-framework,46,0,2,36,10,,1,False,0,1,False,17,123.33333333333333,,17.650555555555556,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
30696,spring-framework,69,42,2,3,2,,2,False,4,2,False,0,76.5,,239.0038888888889,1,0.18333333333333335,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",not bad
30691,spring-framework,6,23,16,33,36,,1,False,1,0,False,192,143.06666666666666,,0,0,0.18333333333333335,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
30671,spring-framework,47,193,3,204,65,,3,False,9,0,False,2,117.2,,0,0,0.6279166666666667,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30668,spring-framework,79,1288,1,27,0,162.67361111111111,3,False,6,0,True,1,121.56666666666666,,0,0,0.7532142857142857,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
30659,spring-framework,40,482,3,87,0,,2,False,3,0,False,0,76.3,,0,0,0.1669034090909091,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30654,spring-framework,58,5844,3,46,1,,1,False,8,0,False,0,136.16666666666666,,0,0,0.3706845238095238,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30646,spring-framework,46,0,1,1,1,,1,False,1,0,False,2,135.73333333333332,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30636,spring-framework,52,196,2,23,0,,1,False,4,0,False,2,12.033333333333333,,0,0,0.2,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",good
30624,spring-framework,50,66,1,1,1,,1,False,1,0,False,192,142.7,,0,0,0.18333333333333335,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",the best
30620,spring-framework,59,302,1,9,9,,1,False,1,1,False,23,141.46666666666667,,0.9822222222222222,1,0.0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",the best
30619,spring-framework,60,1461,2,21,8,90.37055555555555,2,False,3,0,True,23,141.46666666666667,,0,0,0.10319940476190474,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30609,spring-framework,67,85,1,9,0,,1,False,2,0,False,192,142.66666666666666,,0,0,0.2916666666666667,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30601,spring-framework,71,77,1,2,0,,1,False,3,0,False,1,50.7,,0,0,0.35,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30598,spring-framework,30,0,1,1,1,,1,False,1,0,False,2,120.1,,0,0,0.18333333333333335,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",great
30593,spring-framework,49,67,1,1,1,,1,False,2,0,False,1,56.233333333333334,,0,0,0.6875,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30587,spring-framework,61,26,1,1,3,,1,False,3,0,False,1,73.3,,0,0,0.027083333333333348,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30554,spring-framework,73,0,1,3,3,,1,False,0,0,False,2,75.06666666666666,,0,0,0,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30546,spring-framework,50,18,3,49,6,22.871944444444445,3,False,5,1,True,1,67.6,,1.956388888888889,0,0.13333333333333333,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30543,spring-framework,44,12,1,1,1,,1,False,3,0,False,1,67.6,,0,0,0.3263888888888889,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",best
30537,spring-framework,63,105,1,0,2,,1,False,3,0,False,0,119.4,,0,0,0.3263888888888889,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
30534,spring-framework,63,174,2,35,3,4405.2875,1,False,2,0,True,68,165.36666666666667,,0,0,0.2,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30530,spring-framework,59,0,4,1091,0,47.02027777777778,5,False,4,1,True,88,111.76666666666667,,19.92861111111111,0,0.2645238095238095,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",good
30512,spring-framework,51,86,1,6,0,,1,False,1,0,False,192,142.1,,0,0,0.25,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",best
30497,spring-framework,75,125,2,29,0,,3,False,8,2,False,2,124.5,,0.7333333333333333,1,0.2263888888888889,,"1
 
l
i
n
e
s
 
e
x
c
e
e
d
 
1
0
0
 
c
h
a
r
a
c
t
e
r
s
.",medium
30490,spring-framework,55,159,1,16,8,,1,False,4,0,False,68,165.1,,0,0,0.5260416666666666,,"N
o
 
m
a
j
o
r
 
c
o
d
e
 
q
u
a
l
i
t
y
 
i
s
s
u
e
s
 
f
o
u
n
d
.",not bad
